# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.189999999999996616e+00,5.266913083814110905e+02,5.266913083814110905e+02,5.266913083814110905e+02,5.266913083814110905e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.072755407427794516e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.202129381501551464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.546040204283425368e-01,-2.093948750940821668e-04,-1.546040204283425368e-01,-2.093948750940821668e-04,-1.546040204283425368e-01,-2.093948750940821668e-04,-1.546040204283425368e-01,-2.093948750940821668e-04,-1.553912774572594468e-01,-1.553912774572594468e-01,-1.553912774572594468e-01,-1.553912774572594468e-01,-1.492968345577949663e-02,-1.492968345577949663e-02
1.194999999999996509e+00,5.266685142090664158e+02,5.266685142090664158e+02,5.266685142090664158e+02,5.266685142090664158e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.074838486162366102e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.130253145214535238e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.547459584812941324e-01,-2.121884079555602653e-04,-1.547459584812941324e-01,-2.121884079555602653e-04,-1.547459584812941324e-01,-2.121884079555602653e-04,-1.547459584812941324e-01,-2.121884079555602653e-04,-1.555432386062238770e-01,-1.555432386062238770e-01,-1.555432386062238770e-01,-1.555432386062238770e-01,-1.487863800683819626e-02,-1.487863800683819626e-02
1.199999999999996403e+00,5.266454821123553529e+02,5.266454821123553529e+02,5.266454821123553529e+02,5.266454821123553529e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.076885728406118403e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.058784282313432357e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.548897490343923433e-01,-2.149092420324905106e-04,-1.548897490343923433e-01,-2.149092420324905106e-04,-1.548897490343923433e-01,-2.149092420324905106e-04,-1.548897490343923433e-01,-2.149092420324905106e-04,-1.556967859176310309e-01,-1.556967859176310309e-01,-1.556967859176310309e-01,-1.556967859176310309e-01,-1.482764156637461639e-02,-1.482764156637461639e-02
1.204999999999996296e+00,5.266222190419360913e+02,5.266222190419360913e+02,5.266222190419360913e+02,5.266222190419360913e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.078897339128426225e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.987727900568893702e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.550353434071614078e-01,-2.175580085520545381e-04,-1.550353434071614078e-01,-2.175580085520545381e-04,-1.550353434071614078e-01,-2.175580085520545381e-04,-1.550353434071614078e-01,-2.175580085520545381e-04,-1.558518730537593600e-01,-1.558518730537593600e-01,-1.558518730537593600e-01,-1.558518730537593600e-01,-1.477670129185315595e-02,-1.477670129185315595e-02
1.209999999999996190e+00,5.265987318839305544e+02,5.265987318839305544e+02,5.265987318839305544e+02,5.265987318839305544e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.080873525818204506e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.917088970326165764e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.551826933444007128e-01,-2.201353402000449933e-04,-1.551826933444007128e-01,-2.201353402000449933e-04,-1.551826933444007128e-01,-2.201353402000449933e-04,-1.551826933444007128e-01,-2.201353402000449933e-04,-1.560084541071296016e-01,-1.560084541071296016e-01,-1.560084541071296016e-01,-1.560084541071296016e-01,-1.472582422850821082e-02,-1.472582422850821082e-02
1.214999999999996083e+00,5.265750274598367469e+02,5.265750274598367469e+02,5.265750274598367469e+02,5.265750274598367469e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.082814498415385351e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.846872325737882292e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.553317510171283722e-01,-2.226418710206123919e-04,-1.553317510171283722e-01,-2.226418710206123919e-04,-1.553317510171283722e-01,-2.226418710206123919e-04,-1.553317510171283722e-01,-2.226418710206123919e-04,-1.561664836010883128e-01,-1.561664836010883128e-01,-1.561664836010883128e-01,-1.561664836010883128e-01,-1.467501730989173581e-02,-1.467501730989173581e-02
1.219999999999995977e+00,5.265511125264516750e+02,5.265511125264516750e+02,5.265511125264516750e+02,5.265511125264516750e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.084720469243172225e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.777082666001962963e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.554824690234583029e-01,-2.250782363202308289e-04,-1.554824690234583029e-01,-2.250782363202308289e-04,-1.554824690234583029e-01,-2.250782363202308289e-04,-1.554824690234583029e-01,-2.250782363202308289e-04,-1.563259164903221254e-01,-1.563259164903221254e-01,-1.563259164903221254e-01,-1.563259164903221254e-01,-1.462428735843368521e-02,-1.462428735843368521e-02
1.224999999999995870e+00,5.265269937758023389e+02,5.265269937758023389e+02,5.265269937758023389e+02,5.265269937758023389e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.086591652940960273e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.707724556597069565e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.556348003894155729e-01,-2.274450725692211961e-04,-1.556348003894155729e-01,-2.274450725692211961e-04,-1.556348003894155729e-01,-2.274450725692211961e-04,-1.556348003894155729e-01,-2.274450725692211961e-04,-1.564867081613177113e-01,-1.564867081613177113e-01,-1.564867081613177113e-01,-1.564867081613177113e-01,-1.457364108600667230e-02,-1.457364108600667230e-02
1.229999999999995763e+00,5.265026778350866152e+02,5.265026778350866152e+02,5.265026778350866152e+02,5.265026778350866152e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.088428266397656330e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.638802430525611697e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.557886985696813609e-01,-2.297430173048287116e-04,-1.557886985696813609e-01,-2.297430173048287116e-04,-1.557886985696813609e-01,-2.297430173048287116e-04,-1.557886985696813609e-01,-2.297430173048287116e-04,-1.566488144327559118e-01,-1.566488144327559118e-01,-1.566488144327559118e-01,-1.566488144327559118e-01,-1.452308509450217500e-02,-1.452308509450217500e-02
1.234999999999995657e+00,5.264781712666233489e+02,5.264781712666233489e+02,5.264781712666233489e+02,5.264781712666233489e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.090230528685798284e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.570320589553421797e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.559441174482730785e-01,-2.319727090375200973e-04,-1.559441174482730785e-01,-2.319727090375200973e-04,-1.559441174482730785e-01,-2.319727090375200973e-04,-1.559441174482730785e-01,-2.319727090375200973e-04,-1.568121915558443602e-01,-1.568121915558443602e-01,-1.568121915558443602e-01,-1.568121915558443602e-01,-1.447262587641140463e-02,-1.447262587641140463e-02
1.239999999999995550e+00,5.264534805678110843e+02,5.264534805678110843e+02,5.264534805678110843e+02,5.264534805678110843e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.091998660996296167e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.502283205454537196e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.561010113391709808e-01,-2.341347871556154203e-04,-1.561010113391709808e-01,-2.341347871556154203e-04,-1.561010113391709808e-01,-2.341347871556154203e-04,-1.561010113391709808e-01,-2.341347871556154203e-04,-1.569767962145928175e-01,-1.569767962145928175e-01,-1.569767962145928175e-01,-1.569767962145928175e-01,-1.442226981541749886e-02,-1.442226981541749886e-02
1.244999999999995444e+00,5.264286121710961197e+02,5.264286121710961197e+02,5.264286121710961197e+02,5.264286121710961197e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.093732886573683949e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434694321256648308e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.562593349868658388e-01,-2.362298918313632257e-04,-1.562593349868658388e-01,-2.362298918313632257e-04,-1.562593349868658388e-01,-2.362298918313632257e-04,-1.562593349868658388e-01,-2.362298918313632257e-04,-1.571425855260258908e-01,-1.571425855260258908e-01,-1.571425855260258908e-01,-1.571425855260258908e-01,-1.437202318699348780e-02,-1.437202318699348780e-02
1.249999999999995337e+00,5.264035724439490878e+02,5.264035724439490878e+02,5.264035724439490878e+02,5.264035724439490878e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.095433430652104079e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.367557852485436598e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.564190435668569856e-01,-2.382586639292361141e-04,-1.564190435668569856e-01,-2.382586639292361141e-04,-1.564190435668569856e-01,-2.382586639292361141e-04,-1.564190435668569856e-01,-2.382586639292361141e-04,-1.573095170403394638e-01,-1.573095170403394638e-01,-1.573095170403394638e-01,-1.573095170403394638e-01,-1.432189215900647739e-02,-1.432189215900647739e-02
1.254999999999995230e+00,5.263783676888506307e+02,5.263783676888506307e+02,5.263783676888506307e+02,5.263783676888506307e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.097100520391802725e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300877588414241615e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.565800926860818620e-01,-2.402217449145593875e-04,-1.565800926860818620e-01,-2.402217449145593875e-04,-1.565800926860818620e-01,-2.402217449145593875e-04,-1.565800926860818620e-01,-2.402217449145593875e-04,-1.574775487409958430e-01,-1.574775487409958430e-01,-1.574775487409958430e-01,-1.574775487409958430e-01,-1.427188279233226886e-02,-1.427188279233226886e-02
1.259999999999995124e+00,5.263530041432857161e+02,5.263530041432857161e+02,5.263530041432857161e+02,5.263530041432857161e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.098734384816424381e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.234657193309065093e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.567424383832871637e-01,-2.421197767614735596e-04,-1.567424383832871637e-01,-2.421197767614735596e-04,-1.567424383832871637e-01,-2.421197767614735596e-04,-1.567424383832871637e-01,-2.421197767614735596e-04,-1.576466390447618382e-01,-1.576466390447618382e-01,-1.576466390447618382e-01,-1.576466390447618382e-01,-1.422200104147330890e-02,-1.422200104147330890e-02
1.264999999999995017e+00,5.263274879797463655e+02,5.263274879797463655e+02,5.263274879797463655e+02,5.263274879797463655e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.100335254750683944e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.168900207680236392e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.569060371293372613e-01,-2.439534018651157155e-04,-1.569060371293372613e-01,-2.439534018651157155e-04,-1.569060371293372613e-01,-2.439534018651157155e-04,-1.569060371293372613e-01,-2.439534018651157155e-04,-1.578167468016908881e-01,-1.578167468016908881e-01,-1.578167468016908881e-01,-1.578167468016908881e-01,-1.417225275518707583e-02,-1.417225275518707583e-02
1.269999999999994911e+00,5.263018253057429092e+02,5.263018253057429092e+02,5.263018253057429092e+02,5.263018253057429092e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.101903362758926974e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.103610049529637038e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570708458274642227e-01,-2.457232629506922450e-04,-1.570708458274642227e-01,-2.457232629506922450e-04,-1.570708458274642227e-01,-2.457232629506922450e-04,-1.570708458274642227e-01,-2.457232629506922450e-04,-1.579878312950472319e-01,-1.579878312950472319e-01,-1.579878312950472319e-01,-1.579878312950472319e-01,-1.412264367711890678e-02,-1.412264367711890678e-02
1.274999999999994804e+00,5.262760221638234270e+02,5.262760221638234270e+02,5.262760221638234270e+02,5.262760221638234270e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.103438943084111834e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.038790015600145722e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.572368218134578832e-01,-2.474300029876586038e-04,-1.572368218134578832e-01,-2.474300029876586038e-04,-1.572368218134578832e-01,-2.474300029876586038e-04,-1.572368218134578832e-01,-2.474300029876586038e-04,-1.581598522411771235e-01,-1.581598522411771235e-01,-1.581598522411771235e-01,-1.581598522411771235e-01,-1.407317944644126406e-02,-1.407317944644126406e-02
1.279999999999994698e+00,5.262500845316021696e+02,5.262500845316021696e+02,5.262500845316021696e+02,5.262500845316021696e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.104942231587502377e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.974443282626193508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.574039228557967407e-01,-2.490742651011235154e-04,-1.574039228557967407e-01,-2.490742651011235154e-04,-1.574039228557967407e-01,-2.490742651011235154e-04,-1.574039228557967407e-01,-2.490742651011235154e-04,-1.583327697893188724e-01,-1.583327697893188724e-01,-1.583327697893188724e-01,-1.583327697893188724e-01,-1.402386559850121728e-02,-1.402386559850121728e-02
1.284999999999994591e+00,5.262240183217958247e+02,5.262240183217958247e+02,5.262240183217958247e+02,5.262240183217958247e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.106413465689026765e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.910572908582098606e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.575721071557207864e-01,-2.506566924861397538e-04,-1.575721071557207864e-01,-2.506566924861397538e-04,-1.575721071557207864e-01,-2.506566924861397538e-04,-1.575721071557207864e-01,-2.506566924861397538e-04,-1.585065445213611479e-01,-1.585065445213611479e-01,-1.585065445213611479e-01,-1.585065445213611479e-01,-1.397470756547236626e-02,-1.397470756547236626e-02
1.289999999999994484e+00,5.261978293822671731e+02,5.261978293822671731e+02,5.261978293822671731e+02,5.261978293822671731e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.107852884308124786e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847181833931289319e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.577413333472471590e-01,-2.521779283243263947e-04,-1.577413333472471590e-01,-2.521779283243263947e-04,-1.577413333472471590e-01,-2.521779283243263947e-04,-1.577413333472471590e-01,-2.521779283243263947e-04,-1.586811374515522122e-01,-1.586811374515522122e-01,-1.586811374515522122e-01,-1.586811374515522122e-01,-1.392571067701253718e-02,-1.392571067701253718e-02
1.294999999999994378e+00,5.261715234960779526e+02,5.261715234960779526e+02,5.261715234960779526e+02,5.261715234960779526e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.109260727805350122e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.784272882875526989e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579115604971290665e-01,-2.536386156971603967e-04,-1.579115604971290665e-01,-2.536386156971603967e-04,-1.579115604971290665e-01,-2.536386156971603967e-04,-1.579115604971290665e-01,-2.536386156971603967e-04,-1.588565100261469798e-01,-1.588565100261469798e-01,-1.588565100261469798e-01,-1.588565100261469798e-01,-1.387688016092902821e-02,-1.387688016092902821e-02
